tweet,sentiment
"மாலைகள் இட வேண்டாம் ❤️

தங்க மகுடமும் தர வேண்டாம் ✌️

தமிழ் தாயநாடு தந்த அன்பு போதுமே ❤️

          ~~~ #ThalaAjith 💥
@ThalaSp_
#HBDDearestThalaAJITH pic.twitter.com/gBvwSZlV5n",Happy
"தோத்தாலும், ஜெய்ச்சாலும் ஒரே மாதிரி தான் இருப்போம்!

இது தான் உண்மையான அன்பு ❤️
#HBDDearestThalaAJITH pic.twitter.com/DD2ojZffaQ",Happy
"சில்லுனு ஒரு மழை 😁👌👌

மழைல குளிச்சு எவ்ளோ நாள் ஆச்சு ❤️❤️❤️",Happy
"நாட்ல மழை தண்ணி இல்ல, கொரோனால மக்கள் செத்துட்ருக்காய்ங்க. இவனுங்களுக்கு மட்டும் பணத்தட்டுபாடே வர மாட்டேங்குதே 😣😣😣😣  https://twitter.com/FTransferNews/status/1255798324738883584 …",Sad
"நீ தான் என் பொன் வசந்தம்

சமந்தா ஸ்க்ரீன் ஸ்வீட்டி
 
கௌதம்-ராஜாவின் புதிய இணைப்பில் இசை மழை  இவ்வுலகை நனைத்தது...  pic.twitter.com/YeGF2syPAM",Happy
"மண்ணை திறந்தால் நீர் இருக்கும் என்மனதை திறந்தால் நீ இருப்பாய்
ஓலியை திறந்தால் இசை இருக்கும் என் உயிரை திறந்தால் நீ இருப்பாய்

வானம் திறந்தால் மழை இருக்கும் என் மனதைத் திறந்தால் நீ இருப்பாய்
இரவை திறந்தால் பகல் இருக்கும்
என் இமையைத் திறந்தால் 
நீ இருப்பாய்.

#பிடித்தபாடலில்ஒன்று",Happy
"நான் ரசித்த அன்பு தலைவனுக்கு என் வரிகள் பிறந்த நாள் பரிசு..,

நிலவுக்கு மூன்றாம்
வளர்பிறை  அழகு🌙

கடலுக்கு அலை தரும் 
நுரை  அழகு🌊

தமிழரின் இசையில் 
பறை  அழகு🥁

உழைக்கும் மக்களின்
துணி கறை  அழகு💪🏽

தல உனக்கு தலைமுடி 
நரையும் அழகு🧔🏼
#HappyBirthdayThalaAJITH
@ajithFC pic.twitter.com/wIdqTyyeFn",Happy
"கவிஞர் கண்ணதாசன் கடைசி வரிகள்...தாலாட்டு..சோகம்..வலி..எதிர்ப்பார்ப்பு..அமைதி..உயிரோட்டம்..இது அனைத்தும் இந்த குரலில் உணர முடியும்..இளையாராஜாவை தவிர யாராலும்...இந்த வரிகளுக்கு இசை அமைக்க முடியாது...
.
.
Credits…  https://www.instagram.com/p/B_nnQt-BVOM/?igshid=1ie2yxsc3j6sf …",Sad
"உழைப்பின் உச்சம்

திறந்த உதடு
மூடிய இமை
நனைந்த உடல்
மூச்சிரைக்கும் இசை
அவள் ஆண்
நான் பெண்
மழை வாங்கிய களைப்பில் மண்

😍😍",Happy
"இன்று பிறந்தநாள் காணும்  அன்பு சகோதரர் அஜித் குமார் அவர்களுக்கு இனிய பிறந்தநாள் வாழ்த்துக்கள்,  நோய் நொடி இல்லாமல் இனி வர போகும் பிறந்த நாட்களை கொண்டாட மனமார்ந்த வாழ்த்துக்கள் ❤️ 🙏🏻",Happy
"சொன்னா புரியாது சொல்லுக்குள்ள அடங்காது
நீங்கெல்லாம் என்மேல வெச்ச பாசம் 😘🤗
 
+100 கடந்திடுச்சி  ரொம்ப சந்தோசம் ...❤️😊
ஆதரவு தந்த அனைத்து உள்ளங்களுக்கும் நன்றிகள் பல கோடி 💯😍🙏  pic.twitter.com/GHGJFyQLPX",Happy
"கவனமாக இருங்கள், பத்ரம் என்னும் இரு வரிகளில் ஒரு குறுஞ்செய்தி முடிந்து விடுகிறது.. 
கடுகைத் துளைத்து ஏழ் கடல் புகுத்திய அன்பு அதில் பொங்கிக் கொண்டே இருக்கிறது.. ❤️❤️",Happy
"நிலவொன்று நடந்தது சுவடுகள் மனதிலே💕
மழை வந்து நனைத்தது இசை என்னை செவியிலே💕
கொலுசுகள் கீர்த்தனை யாரந்த தேவதை💕
விழிகளில் விரிகிறாள் யாரந்த தாமரை💕
இது ஒரு புதுவிதப் பரவசம்💕
மயக்குது இசையென்னும் அதிசயம்❤🎶🎵🎶🎵",Happy
